,Shooter,value_added_x,value_added_y,Shot_taken,shot_worth_y,shot_worth_x
267,"Landry, Carl",34.6704896477521,0.0947281137916724,366.0,0.9435232523285453,345.32951035224755
268,"Larkin, Shane",-10.137822118118162,-0.0238536991014545,425.0,0.9862066402779257,419.13782211811844
269,"Lauvergne, Joffrey",-21.1489580126212,-0.24032906832524092,88.0,1.0585108865070592,93.14895801262121
270,"Lawson, Ty",8.547379805889006,0.0092704770128948,922.0,0.9430071802539164,869.4526201941109
271,"Ledo, Ricky",-16.62485182305879,-0.17317553982352907,96.0,0.9440088731568624,90.62485182305879
272,"Lee, Courtney",31.40919891510864,0.04907687330485725,640.0,0.9884231266951424,632.5908010848912
273,"Lee, David",11.190708246317643,0.036451818391914144,307.0,1.0058934584810502,308.80929175368243
274,"Len, Alex",-30.878353321491957,-0.09028758281138,342.0,1.104907465852315,377.8783533214918
275,"Leonard, Kawhi",42.33292350813324,0.05187858273055544,816.0,0.9861116133478771,804.6670764918678
276,"Leonard, Meyers",28.10275571972685,0.11470512538664021,245.0,1.0975397725725429,268.897244280273
277,"Leuer, Jon",-27.950481559591637,-0.1023827163355005,273.0,1.0144706284234124,276.9504815595916
278,"Lillard, Damian",3.59932961324417,0.0026563318178923763,1355.0,1.0128418231636573,1372.4006703867558
279,"Lin, Jeremy",9.050634014521176,0.013902663616776,651.0,0.9369421904538845,609.9493659854788
280,"Livingston, Shaun",30.90959595434445,0.0784507511531585,394.0,0.9266253909788216,365.0904040456557
281,"Lopez, Brook",102.32860116138326,0.10862908828172321,942.0,0.9348953278541586,880.6713988386174
282,"Lopez, Robin",2.6796782566610124,0.006174373863274222,434.0,1.07216663996161,465.3203217433388
283,"Love, Kevin",-14.384475950028662,-0.01535162854858982,937.0,1.0345618740128377,969.3844759500289
284,"Lowry, Kyle",17.387996339348135,0.016897955626188663,1029.0,0.9413139005448513,968.612003660652
285,"Lucas III, John",4.637757300124263,0.044593820193502526,104.0,0.8496369490372669,88.36224269987576
286,"Lucas, Kalin",-0.854663612471217,-0.854663612471217,1.0,0.854663612471217,0.854663612471217
287,"Mack, Shelvin",-15.326643162151054,-0.05266887684587991,291.0,0.9942496328596256,289.3266431621511
288,"Mahinmi, Ian",-1.8851914305800017,-0.009332630844455453,202.0,1.0984415417355442,221.88519143057994
289,"Marble, Devyn",-16.78207972888537,-0.39028092392756675,43.0,1.1344669704391943,48.78207972888536
290,"Marion, Shawn",-37.35343634135446,-0.14257036771509335,262.0,1.0891352532112768,285.3534363413545
291,"Marshall, Kendall",7.970462851761013,0.078915473779812,101.0,1.0101934371112775,102.02953714823903
292,"Martin, Cartier",-16.35943617039821,-0.31460454173842717,52.0,1.0069122340461196,52.359436170398226
293,"Martin, Kenyon",-5.3766740021960295,-0.2560320953426681,21.0,1.1131749524855252,23.37667400219603
294,"Martin, Kevin",24.974550550320888,0.0406751637627376,614.0,0.9316375398203246,572.0254494496793
295,"Matthews, Wesley",56.37224143192081,0.07506290470295714,751.0,1.0527666558829278,790.6277585680789
296,"Maxiell, Jason",-22.49079808616616,-0.11963190471364978,188.0,0.981334032373224,184.4907980861661
297,"Mayo, O.J.",-31.208021688724493,-0.04582675725216519,681.0,1.0223318967528985,696.2080216887239
298,"Mbah a Moute, Luc",-73.4323044679349,-0.11998742560120082,612.0,1.0121442883462992,619.4323044679351
299,"McAdoo, James Michael",43.792516797998594,0.9952844726817862,44.0,1.1865337091363954,52.2074832020014
300,"McCallum, Ray",-16.179898672299647,-0.03472081260150139,466.0,0.9810727439319735,457.17989867229966
301,"McCollum, CJ",10.187128396510806,0.027909940812358373,365.0,0.9940078674068191,362.812871603489
302,"McDaniels, KJ",-63.9054209499677,-0.15036569635286517,425.0,1.044483343411688,443.9054209499674
303,"McDermott, Doug",-13.276748633135528,-0.12766104454938007,104.0,1.0795841214724569,112.27674863313551
304,"McGary, Mitch",-8.576066433926632,-0.051976160205615955,165.0,1.1186428268722823,184.5760664339266
305,"McGee, JaVale",-7.207537969501209,-0.09123465784178746,79.0,1.154525797082294,91.20753796950122
306,"McLemore, Ben",-15.179651138841665,-0.018444290569673956,823.0,1.0585414959159682,871.1796511388419
307,"McNeal, Jerel",-2.401935299129426,-0.2401935299129426,10.0,0.9401935299129427,9.401935299129427
308,"McRoberts, Josh",4.559689371408408,0.0860318749322341,53.0,1.121515294879087,59.44031062859161
309,"Meeks, Jodie",-10.886480371276026,-0.020424916268810555,533.0,0.9922823271506125,528.8864803712764
310,"Mekel, Gal",-11.076564178726002,-0.5538282089363001,20.0,0.8538282089363001,17.076564178726002
311,"Middleton, Khris",59.211814145298156,0.06925358379567036,855.0,0.9962434922277208,851.7881858547013
312,"Miles, CJ",-17.8877088970567,-0.02168207139037176,825.0,1.002288131996432,826.8877088970564
313,"Miller, Andre",28.940059791740158,0.10048631872132,288.0,0.9238192368342355,266.05994020825983
314,"Miller, Darius",-3.68176242841274,-0.52596606120182,7.0,0.8116803469161057,5.68176242841274
315,"Miller, Mike",-18.455036726485258,-0.16777306114986598,110.0,1.0768639702407752,118.45503672648528
316,"Miller, Quincy",-7.216705904936142,-0.36083529524680713,20.0,0.9608352952468072,19.216705904936145
317,"Mills, Patty",-23.7830451291941,-0.07078287240831578,336.0,1.0172114438368873,341.78304512919414
318,"Millsap, Elijah",-48.75493494791645,-0.20835442285434383,234.0,1.0117732262731465,236.7549349479163
319,"Millsap, Paul",-4.286622612288204,-0.004654313368391101,921.0,1.0383133796007475,956.2866226122885
320,"Mirotic, Nikola",-53.16139563834365,-0.0865820775868789,614.0,1.0540087876845958,647.1613956383419
321,"Mohammed, Nazr",-3.9400548933708333,-0.13586396184037355,29.0,0.9634501687369252,27.94005489337083
322,"Monroe, Greg",6.37376987045044,0.0074897413283788955,851.0,0.9866348180135733,839.6262301295509
323,"Moore, E'Twaun",5.276576818586605,0.03879835896019562,136.0,0.9464957586868638,128.72342318141347
324,"Moreland, Eric",1.191128266775603,1.191128266775603,1.0,0.808871733224397,0.808871733224397
325,"Morris, Darius",-27.338419118515166,-0.2603658963668111,105.0,1.012746848747764,106.33841911851522
326,"Morris, Marcus",16.18839641585252,0.021498534416802814,753.0,0.9970937630599565,750.8116035841472
327,"Morris, Markieff",35.49392805257602,0.03271329774430969,1085.0,0.948853522532187,1029.506071947423
328,"Morrow, Anthony",94.33618970229493,0.1536420027724673,614.0,1.0043384532535904,616.6638102977045
329,"Motiejunas, Donatas",58.32241928674842,0.0847709582656227,688.0,1.0009848556878649,688.677580713251
330,"Mozgov, Timofey",-20.38297997714715,-0.03614003542047367,564.0,1.1531613120162176,650.3829799771468
331,"Muhammad, Shabazz",0.32349452517933175,0.0008316054631859429,389.0,1.0274460294982528,399.6765054748204
332,"Murry, Toure",0.28475822606811907,0.09491940868937303,3.0,1.2384139246439603,3.715241773931881
333,"Muscala, Mike",12.642921104905742,0.08600626601976695,147.0,1.0704563190142462,157.3570788950942
334,"Napier, Shabazz",-5.272473392727429,-0.023124883301436094,228.0,0.9748792692663488,222.27247339272753
335,"Neal, Gary",-13.969523321240159,-0.02782773569968159,502.0,0.8804173771339447,441.9695233212403
336,"Nelson, Jameer",10.569806759464317,0.0210974186815655,501.0,0.974910565350371,488.43019324053586
337,Nene,7.3773545611372455,0.012419788823463377,594.0,1.0161997397960643,603.6226454388622
338,"Nicholson, Andrew",-2.213376641610651,-0.011710987521749476,189.0,0.9429279187386806,178.21337664161064
339,"Noah, Joakim",-64.79200920721692,-0.15317259859862156,423.0,1.046789619875218,442.7920092072172
340,"Noel, Nerlens",-78.19234783758563,-0.12275093852054259,637.0,1.045827861597467,666.1923478375865
341,"Nogueira, Lucas",-5.333395490286624,-0.666674436285828,8.0,1.166674436285828,9.333395490286623
342,"Novak, Steve",3.7344952239119755,0.06668741471271385,56.0,1.0583125852872866,59.26550477608805
343,"Nowitzki, Dirk",127.44335101245692,0.12000315537896131,1062.0,0.8950627579920368,950.5566489875431
344,"Nurkic, Jusuf",-36.88096604396058,-0.09705517379989627,380.0,0.9970551737998958,378.8809660439604
345,"O'Bryant, Johnny",-25.39121306003414,-0.22079315704377514,115.0,0.9686192440002966,111.39121306003412
346,"O'Quinn, Kyle",11.438165688093305,0.047265147471459934,242.0,0.9857927037682096,238.56183431190672
347,"Oladipo, Victor",-49.412390721001124,-0.04566764391959439,1082.0,0.9939116365258793,1075.4123907210014
348,"Olynyk, Kelly",-6.105879052688221,-0.011810210933632923,517.0,1.0795084701212527,558.1058790526877
349,"Onuaku, Arinze",6.547224266056791,0.46765887614691365,14.0,1.2466268381388006,17.45277573394321
350,"Pachulia, Zaza",-63.95577383312237,-0.1268963766530206,504.0,1.0316582814149258,519.9557738331226
351,"Papanikolaou, Kostas",-52.59420572060722,-0.27827622074395353,189.0,1.108964051431784,209.5942057206072
352,"Pargo, Jannero",7.836734027929343,0.22390668651226694,35.0,0.8903790277734475,31.16326597207066
353,"Parker, Jabari",-16.947999298811887,-0.06493486321383865,261.0,1.061103445589318,276.947999298812
354,"Parker, Tony",82.65039777485912,0.09945896242461988,831.0,0.9185915790916264,763.3496022251416
355,"Parsons, Chandler",27.171070535908925,0.03301466650778727,823.0,1.052040011499504,865.8289294640919
356,"Patterson, Patrick",19.760500731745527,0.037639049012848626,525.0,1.0595038081300079,556.2394992682541
357,"Paul, Chris",201.42844633940786,0.17334633936265736,1162.0,0.910130424836998,1057.5715536605917
358,"Payne, Adreian",-22.443051160796113,-0.10201386891270961,220.0,0.9338320507308907,205.44305116079596
359,"Payton, Elfrid",-52.12090437616647,-0.07435221736970966,701.0,0.9459642002513068,663.1209043761661
360,"Pekovic, Nikola",-32.85913184733345,-0.10498125190841358,313.0,0.9676010602151227,302.8591318473334
361,"Perkins, Kendrick",-20.316967555147887,-0.08989808652720303,226.0,0.9925529537838398,224.31696755514778
362,"Pierce, Paul",50.615121145850885,0.07715719686867513,656.0,1.0036354860581538,658.3848788541488
363,"Plumlee, Mason",8.075897783967388,0.017906646971102856,451.0,1.1794325991486294,531.9241022160319
364,"Plumlee, Miles",-14.935134196423135,-0.06222972581842973,240.0,1.1372297258184296,272.9351341964231
365,"Pondexter, Quincy",30.908302795028398,0.0696132945833973,444.0,1.0632695882994856,472.0916972049716
366,"Porter, Otto",-9.315655364031615,-0.02382520553460771,391.0,1.0135950265064744,396.3156553640315
367,"Powell, Dwight",-6.952818213112505,-0.10377340616585828,67.0,1.0739226598972014,71.9528182131125
368,"Pressey, Phil",-33.233383748979165,-0.19210048409814545,173.0,1.024470426294677,177.23338374897915
369,"Price, A.J.",-4.931192769073583,-0.04251028249201365,116.0,0.8700964893885653,100.93119276907358
370,"Price, Ronnie",-31.749623419115192,-0.1430163217077261,222.0,0.9763496550410594,216.74962341911518
371,"Prigioni, Pablo",-3.7449807732736944,-0.016425354268744273,228.0,1.064670968303832,242.74498077327368
372,"Prince, Tayshaun",15.634475243032949,0.039086188107582374,400.0,0.9234138118924179,369.36552475696715
373,"Raduljica, Miroslav",-2.35909823617248,-0.29488727952156,8.0,1.04488727952156,8.35909823617248
374,"Randle, Julius",-0.8959183017407785,-0.2986394339135928,3.0,0.9653061005802596,2.8959183017407786
375,"Randolph, Shavlik",-17.469870537453556,-0.5138197216898105,34.0,0.9844079569839282,33.46987053745356
376,"Randolph, Zach",23.385144223017615,0.025118307436109148,931.0,0.9576958708667908,891.6148557769822
377,"Redick, JJ",161.54197085026817,0.17351446922692607,931.0,0.995121406175867,926.4580291497322
378,"Rice Jr., Glen",-8.561820306855427,-0.5707880204570285,15.0,1.0374546871236952,15.561820306855427
379,"Richardson, Jason",-20.002842986513343,-0.11430195992293339,175.0,0.9828733884943625,172.00284298651343
380,"Ridnour, Luke",8.427470168989709,0.04815697239422691,175.0,0.9232715990343442,161.57252983101023
381,"Rivers, Austin",-37.953777031374564,-0.07651971175680355,496.0,0.9736971311116427,482.9537770313748
382,"Roberson, Andre",-42.24407351075199,-0.21122036755375995,200.0,1.23622036755376,247.24407351075197
383,"Roberts, Brian",-6.006742503941707,-0.013348316675426016,450.0,0.9289038722309816,418.0067425039417
384,"Robinson, Glenn",-9.131128256585752,-0.13628549636695153,67.0,0.9870317650236677,66.13112825658574
385,"Robinson, Nate",-41.19415367973997,-0.16282274181715403,253.0,0.9651942833191296,244.1941536797398
386,"Robinson, Thomas",-22.03247486676521,-0.0853971894060667,258.0,1.0621413754525781,274.03247486676514
387,"Rondo, Rajon",-48.80477289202688,-0.07590166857235907,643.0,0.973257811651675,625.804772892027
388,"Rose, Derrick",-35.76289475265158,-0.042932646761886656,833.0,0.9420923106274338,784.7628947526524
389,"Ross, Terrence",0.4761481198966202,0.000642575060589231,741.0,1.0169012845885332,753.5238518801032
390,"Rubio, Ricky",-32.134506011314606,-0.1467329041612539,219.0,0.9184224018781485,201.13450601131453
391,"Rudez, Damjan",33.84859423056508,0.13485495709388476,251.0,1.0643482301571112,267.1514057694349
392,"Rush, Brandon",-27.19284087423979,-0.5229392475815344,52.0,1.0037084783507657,52.19284087423981
393,"Sacre, Robert",-10.563214628366536,-0.034633490584808316,305.0,0.8608629987815297,262.56321462836655
394,"Salmons, John",-8.914945120006967,-0.1857280233334785,48.0,1.019061356666812,48.91494512000698
395,"Sampson, JaKarr",-41.51336690579933,-0.12392049822626666,335.0,1.0582488564352224,354.5133669057995
396,"Sanders, Larry",-32.93462392759493,-0.19373308192702898,170.0,1.205497787809382,204.93462392759494
397,"Schroder, Dennis",-23.25601863577627,-0.03502412445147029,664.0,0.9687590642105076,643.2560186357771
398,"Scola, Luis",-14.016785631299056,-0.02271764283841014,617.0,0.964370803292218,595.0167856312985
399,"Scott, Mike",2.478181067288136,0.005470598382534517,453.0,1.0276419843989222,465.52181893271177
400,"Sefolosha, Thabo",-36.61650169281683,-0.148847567856979,246.0,1.0960020394016945,269.6165016928168
401,"Seraphin, Kevin",55.70548151523461,0.12406566039027753,449.0,0.9048875690083864,406.2945184847655
402,"Sessions, Ramon",-50.32230200755968,-0.15249182426533237,330.0,0.9615827333562404,317.32230200755936
403,"Shumpert, Iman",-27.732856630831733,-0.05900607793793986,470.0,1.0228358651719818,480.73285663083146
404,"Shved, Alexey",-13.651883772161796,-0.04136934476412665,330.0,0.9747026780974595,321.6518837721616
405,"Sims, Henry",-5.041224210467512,-0.010184291334277801,495.0,0.96371964486963,477.04122421046685
406,"Singler, Kyle",-28.602596681591976,-0.06456568099682161,443.0,1.0532789992812461,466.60259668159205
407,"Sloan, Donald",4.431890053930535,0.012958742847750102,342.0,0.931485701596695,318.5681099460697
408,"Smart, Marcus",-47.32192740431237,-0.09920739497759407,477.0,1.023735696864385,488.32192740431157
409,"Smith, Greg",-1.2614690229631669,-0.026280604645065975,48.0,1.2346139379783998,59.26146902296319
410,"Smith, Ish",-32.36532154799495,-0.08965463032685582,361.0,0.9206795610747779,332.3653215479948
411,"Smith, J.R.",51.19325552493265,0.06780563645686444,755.0,0.9825254893709503,741.8067444750675
412,"Smith, Jason",7.770060312556592,0.013259488587980532,586.0,0.8894708868386408,521.2299396874436
413,"Smith, Josh",-84.04423705927243,-0.08567200515726038,981.0,0.9939288858912049,975.044237059272
414,"Smith, Russ",-5.1489186873281305,-0.20595674749312523,25.0,0.9259567474931254,23.148918687328134
415,"Snell, Tony",5.876302471113398,0.01592493894610677,369.0,1.043695657259856,385.1236975288868
416,"Speights, Marreese",20.331073648490545,0.03191691310595062,637.0,0.9586639346177546,610.6689263515096
417,"Splitter, Tiago",11.208899303295244,0.037238868117259946,301.0,1.085684719922607,326.7911006967047
418,"Stauskas, Nik",-30.138684671465672,-0.10181988064684348,296.0,0.9937117725387352,294.1386846714656
419,"Stephenson, Lance",-84.97202261865527,-0.15505843543550232,548.0,0.9397299682822179,514.9720226186554
420,"Stiemsma, Greg",1.885543227860399,0.23569290348254987,8.0,1.26430709651745,10.1144567721396
421,"Stockton, David",-2.1712159257196437,-1.0856079628598219,2.0,1.0856079628598219,2.1712159257196437
422,"Stokes, Jarnell",0.9145659934816299,0.025404610930045275,36.0,1.0857065001810662,39.08543400651838
423,"Stoudemire, Amar'e",61.83875351689602,0.12724023357386013,486.0,0.9879861038747001,480.16124648310426
424,"Stuckey, Rodney",11.63375780715989,0.015700078012361524,741.0,0.9451636196934422,700.3662421928407
425,"Sullinger, Jared",-22.491141814596524,-0.03199308935219989,703.0,0.9878963610449463,694.4911418145972
426,"Taylor, Jeff",-19.747733391358736,-0.1732257315031468,114.0,1.059190643783848,120.74773339135868
427,"Teague, Jeff",2.8835518386052845,0.0032730440846825025,881.0,1.0012672510345002,882.1164481613946
428,"Teletovic, Mirza",-18.02604594870634,-0.05759120111407776,313.0,1.0352269838616817,324.0260459487064
429,"Telfair, Sebastian",-11.8677392886164,-0.09808048998856529,121.0,0.9575846222199705,115.86773928861643
430,"Temple, Garrett",-9.608508026023722,-0.05652063544719837,170.0,1.0506382825060214,178.60850802602366
431,"Terry, Jason",21.32951002553494,0.04825681001252249,442.0,1.0626029184942656,469.6704899744654
432,"Thomas, Isaiah",20.724677163839466,0.02674151892108318,775.0,0.9835810617240779,762.2753228361604
433,"Thomas, Lance",-39.44862695762819,-0.09961774484249544,396.0,0.9152743104990598,362.4486269576277
434,"Thomas, Malcolm",-8.962131094823011,-0.22979823320059004,39.0,1.152875156277513,44.96213109482301
435,"Thomas, Tyrus",1.167018704990773,1.167018704990773,1.0,0.832981295009227,0.832981295009227
436,"Thompson, Hollis",16.952515067318565,0.032046342282265716,529.0,1.022774073596751,541.0474849326813
437,"Thompson, Jason",-9.760785716675084,-0.0229126425274063,426.0,0.9618797786776407,409.76078571667495
438,"Thompson, Klay",184.16293539726274,0.14365283572329388,1282.0,0.9733518444639134,1247.837064602737
439,"Thompson, Tristan",-25.85505342124295,-0.05386469462758948,480.0,1.1496980279609226,551.8550534212428
440,"Thornton, Marcus",-5.814194301805747,-0.017100571475899256,340.0,0.987688806770017,335.8141943018058
441,"Tolliver, Anthony",-11.145911721294961,-0.02902581177420563,384.0,1.1201716451075392,430.145911721295
442,"Tucker, PJ",-31.949949190117106,-0.0545220975940565,586.0,1.0784128825769936,631.9499491901182
443,"Turkoglu, Hedo",29.829021865119643,0.15866500992084917,188.0,1.043462649653619,196.17097813488036
444,"Turner, Evan",-46.07735586063228,-0.06218266647858607,741.0,0.9596185639144833,711.0773558606321
445,"Udoh, Ekpe",0.48556848085584825,0.020232020035660343,24.0,0.8964346466310064,21.514431519144154
446,"Udrih, Beno",46.57713922968291,0.0929683417758142,501.0,0.9329797620166012,467.4228607703172
447,"Valanciunas, Jonas",75.32143422002503,0.1176897409687891,640.0,1.019810259031211,652.6785657799751
448,"Varejao, Anderson",14.426913612063965,0.0724970533269546,199.0,1.043080836120281,207.57308638793594
449,"Vasquez, Greivis",26.97224805818614,0.037723423857602995,715.0,0.9594793733451944,686.027751941814
450,"Villanueva, Charlie",-2.2821905842946935,-0.006304393879267109,362.0,1.064315443603024,385.28219058429465
451,"Vonleh, Noah",-9.333904039351095,-0.1244520538580146,75.0,0.9644520538580146,72.3339040393511
452,"Vucevic, Nikola",123.43229098013968,0.10372461426902495,1190.0,0.9450148815292946,1124.5677090198606
453,"Wade, Dwyane",71.25168648262661,0.06897549514291056,1033.0,0.90101482431498,930.7483135173744
454,"Waiters, Dion",-125.33680069170298,-0.1340500542157251,935.0,1.002499252076687,937.3368006917024
455,"Walker, Henry",-9.036694919201597,-0.060244632794677316,150.0,1.0602446327946775,159.03669491920164
456,"Walker, Kemba",-58.55362591025041,-0.059993469170338536,976.0,0.918600026547388,896.5536259102507
457,"Wall, John",-21.626236554957455,-0.01877277478728946,1152.0,0.96408527478729,1110.626236554958
458,"Wallace, Gerald",-7.109877782861183,-0.2091140524370936,34.0,1.062055228907682,36.10987778286118
459,"Warren, TJ",8.125741590276817,0.03797075509475148,214.0,1.0414684972416968,222.8742584097231
460,"Watson, CJ",24.931231903991087,0.0599308459230555,416.0,0.9785306925384829,407.0687680960089
461,"Wear, David",-2.243250449797407,-1.1216252248987035,2.0,1.1216252248987035,2.243250449797407
462,"Wear, Travis",-11.4508166811086,-0.05696923721944577,201.0,0.8927901327418335,179.45081668110853
463,"Webster, Martell",-31.8810775404171,-0.3542341948935233,90.0,0.9986786393379681,89.88107754041712
464,"West, David",50.96040280522972,0.07428630146534944,686.0,0.8732355644238639,599.0395971947706
465,"Westbrook, Russell",-90.46879870489066,-0.06204993052461637,1458.0,0.9763160484944368,1423.4687987048887
466,"Whiteside, Hassan",62.94073743503294,0.16919553073933588,372.0,1.0888689853896956,405.0592625649668
467,"Whittington, Shayne",-5.2783926537808,-0.1353434013789949,39.0,0.9814972475328408,38.27839265378079
468,"Wiggins, Andrew",-51.055601337134064,-0.045626095922371816,1119.0,0.9535796258598155,1067.0556013371336
469,"Wilcox, CJ",1.9043789294826434,0.05011523498638535,38.0,0.9762005544872989,37.09562107051736
470,"Williams, Deron",-44.14754961899861,-0.05748378856640444,768.0,0.9468067052330712,727.1475496189987
471,"Williams, Derrick",-45.85325398413816,-0.0955276124669545,480.0,1.0934442791336212,524.8532539841382
472,"Williams, Elliot",0.08684275078744585,0.0024122986329846072,36.0,0.9975877013670151,35.913157249212546
473,"Williams, Lou",15.85560087170428,0.01744290524939965,909.0,0.9506539044315686,864.1443991282958
474,"Williams, Marvin",-1.177686723939246,-0.0023888168842581053,493.0,1.042956768202718,514.17768672394
475,"Williams, Mo",35.74982605981042,0.04191069878055149,853.0,0.8936109893788867,762.2501739401904
476,"Williams, Reggie",-8.738614929497267,-0.22996355077624386,38.0,1.098384603407823,41.738614929497274
477,"Williams, Shawne",-17.650438758759975,-0.06024040531999991,293.0,1.087544159586212,318.6504387587601
478,"Withey, Jeff",-7.223265064485462,-0.11286351663258534,64.0,1.112863516632585,71.22326506448545
479,"Wolters, Nate",-12.628373235578454,-0.22155040764172726,57.0,0.9233047936066398,52.628373235578465
480,"Wright, Brandan",45.78800849485397,0.12683658862840436,361.0,1.1529418047233961,416.211991505146
481,"Wright, Dorell",-16.028873301129774,-0.08436249105857777,190.0,1.0580467015848938,201.02887330112983
482,"Wroten, Tony",-49.60494192412999,-0.11536033005611625,430.0,1.0153603300561154,436.6049419241296
483,"Young, James",-15.343669642454035,-0.15343669642454036,100.0,1.0434366964245405,104.34366964245406
484,"Young, Nick",1.9569336723600106,0.004146045916016972,472.0,0.9089895473043225,429.0430663276402
485,"Young, Thaddeus",-5.173945427419719,-0.005457748341160041,948.0,0.9833058496069829,932.1739454274198
486,"Zeller, Cody",-47.91277774757686,-0.12914495349751176,371.0,1.0536732553843036,390.9127777475766
487,"Zeller, Tyler",31.529556194148867,0.051434838815903536,613.0,1.0513384075136245,644.4704438058518
